source_dataset‡references‡liens.donnees‡inspire.file_identifier‡language‡name‡modified‡dcat.created‡dcat.accessRights‡title‡inspire.contact_individual_name‡publisher‡description‡keyword‡inspire.type‡donnees‡license‡license_url‡Language‡inspire.extend_bounding_box_westbound_longitude‡inspire.extend_bounding_box_eastbound_longitude‡inspire.extend_bounding_box_northbound_latitude‡inspire.extend_bounding_box_southbound_latitude‡dcat.temporal
https://doi.org/10.15454/NBFE4F‡https://doi.org/10.15454/NBFE4F‡https://doi.org/10.15454/NBFE4F‡inrae://10.15454/NBFE4F‡en‡doi:10.15454/NBFE4F‡2023-07-21T08:23:19Z‡2023-07-21T08:21:47Z‡‡Data from : Fir expansion not controlled by moderate densities of large herbivores: a grassland conservation issue‡Chauchard, Sandrine‡Chauchard, Sandrine‡"<a href=""https://doi.org/10.15454/NBFE4F"" target=""_blank"">Lien vers les données</a><br>Raw data of  fir trees’ age structure that was analysed by dendrochronology, individual growth patterns and injury recorded in their tree-ring series. Data were collected in the northern Mediterranean mountain  in a context of increase of grazing disturbance."‡Biodiversity and Ecology; EPHE‡Dataset‡"<a href=""https://doi.org/10.15454/NBFE4F/JZQEWC"" target=""_blank"">Fir_data.xls</a>"‡etalab 2.0‡https://spdx.org/licenses/etalab-2.0.html‡‡‡‡‡‡
https://doi.org/10.57745/TDCBGA‡https://doi.org/10.57745/TDCBGA‡https://doi.org/10.57745/TDCBGA‡inrae://10.57745/TDCBGA‡en‡doi:10.57745/TDCBGA‡2025-09-17T19:50:18Z‡2025-09-17T19:42:00Z‡‡Projections hydrologiques Explore2 du débit pour le modèle ORCHIDEE sous RCP 8.5‡Ducharne, Agnès‡Ducharne, Agnès‡"<a href=""https://doi.org/10.57745/TDCBGA"" target=""_blank"">Lien vers les données</a><br>Débit journalier simulé par le modèle hydrologique ORCHIDEE pour l'ensemble des projections climatiques Explore2 sous RCP 8.5. Ces fichiers résultent de la concaténation des simulations hydrologiques sous runs historiques (avant 2005) et des projections hydrologiques (post 2005), fichiers NetCDF disponibles au téléchargement sur le portail <a href='https://www.drias-eau.fr/commande' target='blank_'>https://www.drias-eau.fr/commande</a>.<br><br>  Ce dépôt regroupe un fichier NetCDF par couple GCM/RCM et correction de biais. Retrouvez davantage d'information sur la chaîne de modélisation du climat dans les métadonnées des fichiers NetCDF et le rapport <a href='https://doi.org/10.57745/PUR7ML' target='blank_'>https://doi.org/10.57745/PUR7ML </a>.<br><br>  La description des modèles hydrologiques utilisés est disponible dans les annexes du rapport <a href='https://doi.org/10.57745/S6PQXD' target='blank_'>https://doi.org/10.57745/S6PQXD</a>. Retrouvez le diagnostic des modèles hydrologiques résumé à l'échelle des régions hydrologiques dans les fiches téléchargeables ici : <a href='https://doi.org/10.57745/DMFUXW' target='blank_'>https://doi.org/10.57745/DMFUXW</a>.<br><br>  <b>Métadonnées supplémentaires</b> :<ul> <li>Description de l'ensemble des chaînes de modélisations : <a href='https://doi.org/10.57745/R6HG5X' target='blank_'>https://doi.org/10.57745/R6HG5X</a></li> <li>Description de l'ensemble des points de simulation : <a href='https://doi.org/10.57745/UTKWR5' target='blank_'>https://doi.org/10.57745/UTKWR5</a></li> <li>Liste des simulations des chaînes de projections jugées aberrantes / horsains : <a href='https://doi.org/10.57745/YZNENQ' target='blank_'>https://doi.org/10.57745/YZNENQ</a></li></ul>  <b>Décomposition des chaînes de caractère formant le nom des fichiers NetCDF, séparées par des ""_""</b> :<br> {1}:  Variable : Nom de la variable (avec Adjust si les données sont corrigées)<br> {2}:  Domain : Couverture spatiale des données<br> {3}:  GCM-Inst-Model : Identifiant du GCM forçeur = Institut-Modèle<br> {4}:  Experiment : Identifiant de l’expérience historique ou future via le scénario<br> {5}:  Member : Numéro du membre de l'ensemble<br> {6}:  RCM-Inst-Model : Identifiant du RCM = Institut-Modèle<br> {7}:  Version : Identifiant de l’expérience historique ou future via le scénario<br> {8}:  Bc-Inst-Method-Obs-Period : Identifiant de la méthode de correction de biais statistique = Institut-Méthode-Réanalyse-Période<br> {9}:  HYDRO-Inst-Model : Identifiant du HYDRO = Institut-Modèle<br> {10}: TimeFrequency : Pas de temps du jeu de données<br> {11}: Startyear-Endyear : Couverture temporelle des données sous forme YYYYMMDD-YYYYMMDD"‡EPHE; Hydrologie; climate change impacts; hydrological model; hydrological projection; hydrology‡Dataset‡"<a href=""https://doi.org/10.57745/FUPH9G"" target=""_blank"">debit_France_CNRM-CERFACS-CNRM-CM5_historical-rcp85_r1i1p1_CNRM-ALADIN63_v4_MF-ADAMONT-SAFRAN-1980-2011_IPSL-ORCHIDEE_day_19510801-21000731.nc</a><br><a href=""https://doi.org/10.57745/HJYHSE"" target=""_blank"">debit_France_CNRM-CERFACS-CNRM-CM5_historical-rcp85_r1i1p1_MOHC-HadREM3-GA7-05_v4_MF-ADAMONT-SAFRAN-1980-2011_IPSL-ORCHIDEE_day_19520801-21000731.nc</a><br><a href=""https://doi.org/10.57745/I5YTU3"" target=""_blank"">debit_France_ICHEC-EC-EARTH_historical-rcp85_r12i1p1_KNMI-RACMO22E_v3_MF-ADAMONT-SAFRAN-1980-2011_IPSL-ORCHIDEE_day_19500801-21000731.nc</a><br><a href=""https://doi.org/10.57745/CUBXHS"" target=""_blank"">debit_France_ICHEC-EC-EARTH_historical-rcp85_r12i1p1_MOHC-HadREM3-GA7-05_v3_MF-ADAMONT-SAFRAN-1980-2011_IPSL-ORCHIDEE_day_19520801-21000731.nc</a><br><a href=""https://doi.org/10.57745/1GBEEO"" target=""_blank"">debit_France_ICHEC-EC-EARTH_historical-rcp85_r12i1p1_SMHI-RCA4_v3_MF-ADAMONT-SAFRAN-1980-2011_IPSL-ORCHIDEE_day_19700801-21000731.nc</a><br><a href=""https://doi.org/10.57745/56EDGB"" target=""_blank"">debit_France_IPSL-IPSL-CM5A-MR_historical-rcp85_r1i1p1_DMI-HIRHAM5_v3_MF-ADAMONT-SAFRAN-1980-2011_IPSL-ORCHIDEE_day_19510801-21000731.nc</a><br><a href=""https://doi.org/10.57745/GZ5NWU"" target=""_blank"">debit_France_IPSL-IPSL-CM5A-MR_historical-rcp85_r1i1p1_SMHI-RCA4_v3_MF-ADAMONT-SAFRAN-1980-2011_IPSL-ORCHIDEE_day_19700801-21000731.nc</a><br><a href=""https://doi.org/10.57745/PXA6FA"" target=""_blank"">debit_France_MOHC-HadGEM2-ES_historical-rcp85_r1i1p1_CLMcom-CCLM4-8-17_v3_MF-ADAMONT-SAFRAN-1980-2011_IPSL-ORCHIDEE_day_19500801-20990731.nc</a><br><a href=""https://doi.org/10.57745/CDYRRC"" target=""_blank"">debit_France_MOHC-HadGEM2-ES_historical-rcp85_r1i1p1_CNRM-ALADIN63_v3_MF-ADAMONT-SAFRAN-1980-2011_IPSL-ORCHIDEE_day_19500801-20990731.nc</a><br><a href=""https://doi.org/10.57745/T9K6EY"" target=""_blank"">debit_France_MOHC-HadGEM2-ES_historical-rcp85_r1i1p1_ICTP-RegCM4-6_v3_MF-ADAMONT-SAFRAN-1980-2011_IPSL-ORCHIDEE_day_19710801-20990731.nc</a><br><a href=""https://doi.org/10.57745/QKDIQL"" target=""_blank"">debit_France_MOHC-HadGEM2-ES_historical-rcp85_r1i1p1_MOHC-HadREM3-GA7-05_v3_MF-ADAMONT-SAFRAN-1980-2011_IPSL-ORCHIDEE_day_19520801-20990731.nc</a><br><a href=""https://doi.org/10.57745/BJKQC4"" target=""_blank"">debit_France_MPI-M-MPI-ESM-LR_historical-rcp85_r1i1p1_CLMcom-CCLM4-8-17_v3_MF-ADAMONT-SAFRAN-1980-2011_IPSL-ORCHIDEE_day_19500801-21000731.nc</a><br><a href=""https://doi.org/10.57745/KGK7I0"" target=""_blank"">debit_France_MPI-M-MPI-ESM-LR_historical-rcp85_r1i1p1_ICTP-RegCM4-6_v3_MF-ADAMONT-SAFRAN-1980-2011_IPSL-ORCHIDEE_day_19700801-21000731.nc</a><br><a href=""https://doi.org/10.57745/8DG7S0"" target=""_blank"">debit_France_MPI-M-MPI-ESM-LR_historical-rcp85_r1i1p1_MPI-CSC-REMO2009_v3_MF-ADAMONT-SAFRAN-1980-2011_IPSL-ORCHIDEE_day_19700801-21000731.nc</a><br><a href=""https://doi.org/10.57745/7T8UKS"" target=""_blank"">debit_France_NCC-NorESM1-M_historical-rcp85_r1i1p1_DMI-HIRHAM5_v5_MF-ADAMONT-SAFRAN-1980-2011_IPSL-ORCHIDEE_day_19510801-21000731.nc</a><br><a href=""https://doi.org/10.57745/4Q3MXB"" target=""_blank"">debit_France_NCC-NorESM1-M_historical-rcp85_r1i1p1_GERICS-REMO2015_v3_MF-ADAMONT-SAFRAN-1980-2011_IPSL-ORCHIDEE_day_19500801-21000731.nc</a><br><a href=""https://doi.org/10.57745/0V1Y8X"" target=""_blank"">debit_France_NCC-NorESM1-M_historical-rcp85_r1i1p1_IPSL-WRF381P_v3_MF-ADAMONT-SAFRAN-1980-2011_IPSL-ORCHIDEE_day_19510801-21000731.nc</a><br><a href=""https://doi.org/10.57745/UYWQHM"" target=""_blank"">README.txt</a>"‡etalab 2.0‡https://spdx.org/licenses/etalab-2.0.html‡French‡‡‡‡‡Start Date: 1976-01-01 ; End Date: 2100-12-31
https://doi.org/10.57745/1BRHFC‡https://doi.org/10.57745/1BRHFC‡https://doi.org/10.57745/1BRHFC‡espace-generique://10.57745/1BRHFC‡en‡doi:10.57745/1BRHFC‡2023-07-07T13:57:27Z‡2023-07-03T13:00:43Z‡‡Données de réplication pour : Trait-environment associations diverge between native and alien breeding bird assemblages on the world's oceanic islands.‡BARNAGAUD, Jean-Yves‡RAULT, Charlotte‡"<a href=""https://doi.org/10.57745/1BRHFC"" target=""_blank"">Lien vers les données</a><br>This archive contains the material necessary to replicate the analyses performed in <em>Rault et al (2023) : <a href=""https://www.doi.org/10.1111/geb.13729"">Trait-environment associations diverge between native and alien breeding bird assemblages on the world's oceanic islands. Global Ecology and Biogeography.</a></em><br> <br> <b>Aim</b>: To investigate spatial variations in the ecological trait structure of breeding bird assemblages across the world’s oceanic islands. To test the hypothesis that native and naturalized alien bird species are filtered by different processes, leading to diverging associations between traits and insular environmental gradients.<br> <br> <b>Location</b>: Oceanic islands worldwide.<br> <br> <b>Time period</b>: Current.<br> <br> <b>Major taxa studied</b>: Terrestrial breeding  birds.<br> <br> <b>Methods</b>: We assessed the composition of breeding  terrestrial bird assemblages from the extent-of-occurrence maps of 3170 native and 169 naturalized alien species occurring on 4660 oceanic islands. We quantified the ecological trait structures of species assemblages with respect to diet, mobility, and body mass as the standardized distance between a mean pairwise trait distance index and its expectation from a null model. We used spatial generalized additive models to relate trait structure to proxies of environmental conditions and human impact on land for all species, native species only, and alien species only. <br> <br> <b>Content of the archive</b>: The archive encompasses the data and R script necessary to replicate the analyses described in the Materials and Methods of the associated publication. The data set encompasses data on extant terrestrial breeding birds living on oceanic islands worldwide extracted from Birdlife International's extent of occurrence geodatabase, and ecological traits associated with these species compiled from multiple sources.<br> The archive encompasses the data and R script necessary to replicate the analyses described in the Material and Methods of the associated publication. Data collection, compilation, origin and analytical pipeline are described in the article.<br> <br>"‡Aves; EPHE; biogeography; functional ecology; island‡Dataset‡"<a href=""https://doi.org/10.57745/QNGINV"" target=""_blank"">archive_Rault_et_al_Global_Ecology_Biogeography_2023.zip</a><br><a href=""https://doi.org/10.57745/IRTD16"" target=""_blank"">BL_islands_centroid.tab</a><br><a href=""https://doi.org/10.57745/IA8MMM"" target=""_blank"">env_data2.tab</a><br><a href=""https://doi.org/10.57745/TN7WSS"" target=""_blank"">Figure_1.R</a><br><a href=""https://doi.org/10.57745/AJ1IM5"" target=""_blank"">Figure_2.R</a><br><a href=""https://doi.org/10.57745/4L1ASO"" target=""_blank"">Figure_3.R</a><br><a href=""https://doi.org/10.57745/1NXBQ2"" target=""_blank"">Figure_4.R</a><br><a href=""https://doi.org/10.57745/7MQUQB"" target=""_blank"">Figure_5.R</a><br><a href=""https://doi.org/10.57745/OVDZVD"" target=""_blank"">join_islands_realm.tab</a><br><a href=""https://doi.org/10.57745/DEQAFG"" target=""_blank"">README.txt</a><br><a href=""https://doi.org/10.57745/EKJYPF"" target=""_blank"">rs_prop_islands.tab</a><br><a href=""https://doi.org/10.57745/ALUNDA"" target=""_blank"">ses_ocea_bodymass_extant2_intro.rds</a><br><a href=""https://doi.org/10.57745/HLY4DK"" target=""_blank"">ses_ocea_bodymass_extant2_native.rds</a><br><a href=""https://doi.org/10.57745/GR38S0"" target=""_blank"">ses_ocea_bodymass_extant2_only_intro.rds</a><br><a href=""https://doi.org/10.57745/EE13QW"" target=""_blank"">ses_ocea_diet_extant2_intro.rds</a><br><a href=""https://doi.org/10.57745/8P2I94"" target=""_blank"">ses_ocea_diet_extant2_native.rds</a><br><a href=""https://doi.org/10.57745/QCIHGP"" target=""_blank"">ses_ocea_diet_extant2_only_intro.rds</a><br><a href=""https://doi.org/10.57745/DG0GLL"" target=""_blank"">ses_ocea_mob_extant2_intro.rds</a><br><a href=""https://doi.org/10.57745/E8MEFU"" target=""_blank"">ses_ocea_mob_extant2_native.rds</a><br><a href=""https://doi.org/10.57745/0DQ30F"" target=""_blank"">ses_ocea_mob_extant2_only_intro.rds</a><br><a href=""https://doi.org/10.57745/AVA6KA"" target=""_blank"">taxons_presence3_islands.tab</a><br><a href=""https://doi.org/10.57745/FPYL2L"" target=""_blank"">trait_structures.R</a>"‡etalab 2.0‡https://spdx.org/licenses/etalab-2.0.html‡English‡‡‡‡‡
https://doi.org/10.57745/DOQRI8‡https://doi.org/10.57745/DOQRI8‡https://doi.org/10.57745/DOQRI8‡cnrs://10.57745/DOQRI8‡fr‡doi:10.57745/DOQRI8‡2025-07-23T14:54:28Z‡2025-06-13T14:43:19Z‡"<p>Cet entretien est mis à disposition sous la licence <b><a href=""https://creativecommons.org/licenses/by-nc-nd/4.0/deed.fr"">Creative Commons Attribution - Utilisation non commerciale- Pas de modification</a>.</b></p> <p>Cette licence ouverte permet d’utiliser l’entretien sous réserve de respecter les principes suivants :</p> <p>- <b>Attribution</b> : l’utilisation est soumise à une obligation de créditer son auteur et d’indiquer un lien vers la licence.<p>- <b>Pas d’utilisation commerciale</b> : interdiction de faire un usage commercial des entretiens (tout ou partie du matériel la composant).</p> <p>- <b>Pas de modification </b>: les entretiens ne peuvent pas être modifiés (transformés, traduits, incorporés à une œuvre nouvelle) puis distribués ou mis à disposition du public.</p> <p>Cette licence permet donc aux utilisateurs de copier et distribuer l’œuvre sur n’importe quel support ou dans n’importe quel format, sous une forme non modifiée uniquement, à des fins non-commerciales et à condition que l’auteur soit cité.</p>"‡Entretien avec Klara Hartmann. Histoire de vie et expériences de déportation en URSS‡Institut national d'études démographiques (INED)‡Hartmann, Klara‡"<a href=""https://doi.org/10.57745/DOQRI8"" target=""_blank"">Lien vers les données</a><br>Cet entretien a eu lieu le 1er septembre 2009 à Gödre, Hongrie, au domicile de l'interviewée. Il a été mené par Anne-Marie Losonczy, avec la participation de Medard Chablaoui (technicien son, RFI) qui s'occupait de l'enregistrement. L'entretien a été réalisé en hongrois et traduit et interprété en français. Il a duré 1 heure et 23 minutes."‡20e siècle; Camp de travail - camp spécial; Dégel en URSS; Déplacements forcés de population; Déportation; Déportations de masse (1939-1953); Déportés; EPHE; Entretiens biographiques; Goulag; Guerre mondiale (1939-1945); Histoire des violences politiques; Hongrie; Pays de l'Europe centrale et orientale; Personnes déplacées; Retour de déportation; Récits de vie; Stalinisme; Transferts de population; Travail forcé; URSS‡Sound‡"<a href=""https://doi.org/10.57745/TSGYX1"" target=""_blank"">2009-EGG-H-0501-Hartmann.ogg</a><br><a href=""https://doi.org/10.57745/AHOCAK"" target=""_blank"">2009-EGG-H-0502-Hartmann.ogg</a><br><a href=""https://doi.org/10.57745/VWCC0L"" target=""_blank"">2009-EGG-H-0503-Hartmann.ogg</a>"‡‡‡French; Hungarian‡‡‡‡‡Start Date: 1900 ; End Date: 2009
https://doi.org/10.57745/MN29RG‡https://doi.org/10.57745/MN29RG‡https://doi.org/10.57745/MN29RG‡inrae://10.57745/MN29RG‡en‡doi:10.57745/MN29RG‡2026-04-27T14:36:26Z‡2026-04-27T14:36:12Z‡‡Évolution de l’hydrologie de surface en France par niveau de réchauffement‡Sauquet, Éric‡Sauquet, Éric‡"<a href=""https://doi.org/10.57745/MN29RG"" target=""_blank"">Lien vers les données</a><br>Ce rapport est une des <b>synthèses</b> des résultats obtenus pour la <b>recharge potentielle des aquifères</b> et les <b>débits</b>. Un rapport spécifique aux évolutions des niveaux piézométriques complète l’analyse réalisée ici. Ce document fait suite aux rapports sur les <b>impacts climatiques</b> examinés <b>par niveau de réchauffement</b> publiés par Météo France.<br><br>  Les analyses réalisées portent sur les <b>recharges annuelles</b>, les <b>débits annuels et saisonniers</b>, le <b>régime hydrologique</b> décrit par les variations des douze débits mensuels moyens, et deux caractéristiques <b>des extrêmes</b> : un débit d’étiage et un débit de crue. L’ensemble résume leurs évolutions au travers de cartes et de tableaux de synthèse. Les réponses à trois grands types d’évolution climatique possibles pour une <b>France à +4°C</b> illustrent les incertitudes.<br><br>"‡EPHE; Extrême; Hydrogéologie; Hydrologie; Incertitude; Recharge; aquifer; climate change adaptation; climate change mitigation; climate impact; flow rate; groundwater recharge; hydrological extreme; niveau de réchauffement‡Text‡"<a href=""https://doi.org/10.57745/9QV5OK"" target=""_blank"">Rapport_hydrologie_surface_TRACC_VF.pdf</a>"‡etalab 2.0‡https://spdx.org/licenses/etalab-2.0.html‡French‡‡‡‡‡
https://doi.org/10.57745/ZSWLYJ‡https://doi.org/10.57745/ZSWLYJ‡https://doi.org/10.57745/ZSWLYJ‡espace-generique://10.57745/ZSWLYJ‡en‡doi:10.57745/ZSWLYJ‡2026-02-11T13:31:27Z‡2026-02-09T13:41:39Z‡‡Corpus de Plans de Gestion de Données disciplinaires pouvant être utilisés comme exemple‡Bage, Anne-Sophie‡Genova, Françoise‡"<a href=""https://doi.org/10.57745/ZSWLYJ"" target=""_blank"">Lien vers les données</a><br>RDA France, le chapitre français de la Research Data Alliance (RDA), a mis en place en mars 2023 le groupe de travail RDA France – Plans de Gestion de Données disciplinaires (GT PGD-DISC), avec l’objectif de constituer un corpus de plans de gestion des données (PGD) disciplinaires pouvant être utilisés comme exemple. Ce jeu de données contient 4 fichiers :<br> - 1 tableau contenant le corpus de PGD disciplinaire .csv<br> - 1 tableau répartition des PGD par discipline .csv<br> - 1 README en français .pdf<br> - 1 README en anglais .pdf<br>"‡Données de la recherche; EPHE; Plan de gestion des données; Science ouverte‡Dataset‡"<a href=""https://doi.org/10.57745/XJ9TQI"" target=""_blank"">Liste_PGD_Disciplinaires_RDAFrance_V1-0.tab</a><br><a href=""https://doi.org/10.57745/XLD9RX"" target=""_blank"">ReadMePGDDiscRDAFranceV1-0_EN.pdf</a><br><a href=""https://doi.org/10.57745/WAVWDF"" target=""_blank"">ReadMePGDDiscRDAFranceV1-0_FR.pdf</a><br><a href=""https://doi.org/10.57745/TVOCJ2"" target=""_blank"">Repartition_PGDDiscRDAFrance_V1-0.tab</a>"‡etalab 2.0‡https://spdx.org/licenses/etalab-2.0.html‡French‡‡‡‡‡
