source_dataset‡references‡liens.donnees‡inspire.file_identifier‡language‡name‡modified‡dcat.created‡dcat.accessRights‡title‡inspire.contact_individual_name‡publisher‡description‡keyword‡inspire.type‡donnees‡license‡license_url‡Language‡inspire.extend_bounding_box_westbound_longitude‡inspire.extend_bounding_box_eastbound_longitude‡inspire.extend_bounding_box_northbound_latitude‡inspire.extend_bounding_box_southbound_latitude‡dcat.temporal
https://doi.org/10.57745/BGAE4L‡https://doi.org/10.57745/BGAE4L‡https://doi.org/10.57745/BGAE4L‡cnrs://10.57745/BGAE4L‡en‡doi:10.57745/BGAE4L‡2024-10-28T10:42:03Z‡2024-10-25T15:28:02Z‡The present dataset is released under GNU GPL v3.0, see <a href=https://www.gnu.org/licenses/gpl-3.0-standalone.html> GNU GPL v3.0</a>‡Replication data for : High-Fidelity Simulation of Turbulent Mixed Convection in Pipe Flow (Re=5300, Pr=0.71, Ri <= 0.964)‡Flageul, Cedric‡Vicente Cruz, Rodrigo‡"<a href=""https://doi.org/10.57745/BGAE4L"" target=""_blank"">Lien vers les données</a><br>The present dataset contains time and space averaged profiles for various turbulent quantities in case of forced and mixed convection in a turbulent pipe flow. The dimensionless numbers for the cases are Re=5300, Pr=0.71 and various Ri (0, 0.252, 0.348, 0.964).<br> <br> For a full description of the configuration, please check the corresponding paper : High-Fidelity Simulation of Turbulent Mixed Convection in Pipe Flow by Rodrigo Vicente Cruz, Cédric Flageul, Eric Lamballais, Vladimir Duffal, Erwan Le Coupanec and Sofiane Benhamadouche (submitted to International Journal of Heat and Fluid Flow).<br> <br> Direct Numerical Simulations are performed to provide a fine description of the turbulent mixed convection flow in an upward heated pipe. The introduction of buoyancy forces in this type of flow gives rise to different non-trivial phenomena such as laminarisation and a bi-stable behaviour, capable of modifying the flow characteristics in a deep and non-monotonic way. The present work aims therefore to establish a high-fidelity and publicly accessible database, containing first and second-order accurate turbulence statistics, as well as budgets of various one-point correlations of turbulent quantities, namely the turbulent kinetic energy and its associated dissipation rate, the temperature variance and its associated dissipation rate, the Reynolds stress tensor and the turbulent heat flux vector. Besides, the coexistence of two and very distinct statistically stationary solutions for a same set of flow parameters is also investigated. These two states are referred to as weak- and strong-turbulence regimes. The budget analyses performed here, such as the original ones presented for the budgets of the Reynolds stresses, contribute to gaining further understanding of the physics of mixed convection flows. The results issued from the present study shall also support the validation of lower-fidelity numerical models, such as Large Eddy Simulation, RANS and hybrid RANS/LES approaches."‡Univ-Poitiers; buoyancy; fluid dynamics; forced convection; turbulence; turbulent pipe flow‡Dataset‡"<a href=""https://doi.org/10.57745/FGYOA2"" target=""_blank"">plot_bdgt.py</a><br><a href=""https://doi.org/10.57745/7FPFHI"" target=""_blank"">plot.py</a><br><a href=""https://doi.org/10.57745/BREZ5X"" target=""_blank"">ri0.000_bdgt_dissiptempvar.dat</a><br><a href=""https://doi.org/10.57745/NXKGQP"" target=""_blank"">ri0.000_bdgt_dissiptke.dat</a><br><a href=""https://doi.org/10.57745/BDBKGN"" target=""_blank"">ri0.000_bdgt_hflux_r.dat</a><br><a href=""https://doi.org/10.57745/Y1E1ZB"" target=""_blank"">ri0.000_bdgt_hflux_z.dat</a><br><a href=""https://doi.org/10.57745/VY7NXT"" target=""_blank"">ri0.000_bdgt_rrr.dat</a><br><a href=""https://doi.org/10.57745/7SFWPK"" target=""_blank"">ri0.000_bdgt_rrz.dat</a><br><a href=""https://doi.org/10.57745/6PR8KV"" target=""_blank"">ri0.000_bdgt_rtt.dat</a><br><a href=""https://doi.org/10.57745/3YC1MD"" target=""_blank"">ri0.000_bdgt_rzz.dat</a><br><a href=""https://doi.org/10.57745/YIZCHB"" target=""_blank"">ri0.000_bdgt_tempvar.dat</a><br><a href=""https://doi.org/10.57745/VP1PUC"" target=""_blank"">ri0.000_bdgt_tke.dat</a><br><a href=""https://doi.org/10.57745/F6HXVT"" target=""_blank"">ri0.000_phistats.dat</a><br><a href=""https://doi.org/10.57745/Q0O10F"" target=""_blank"">ri0.000_vstats.dat</a><br><a href=""https://doi.org/10.57745/MSCUXI"" target=""_blank"">ri0.252-_bdgt_dissiptempvar.dat</a><br><a href=""https://doi.org/10.57745/SIDGFH"" target=""_blank"">ri0.252+_bdgt_dissiptempvar.dat</a><br><a href=""https://doi.org/10.57745/OZYH4M"" target=""_blank"">ri0.252-_bdgt_dissiptke.dat</a><br><a href=""https://doi.org/10.57745/QDTWKN"" target=""_blank"">ri0.252+_bdgt_dissiptke.dat</a><br><a href=""https://doi.org/10.57745/0PMVZP"" target=""_blank"">ri0.252-_bdgt_hflux_r.dat</a><br><a href=""https://doi.org/10.57745/84N3AZ"" target=""_blank"">ri0.252+_bdgt_hflux_r.dat</a><br><a href=""https://doi.org/10.57745/B0JYK5"" target=""_blank"">ri0.252-_bdgt_hflux_z.dat</a><br><a href=""https://doi.org/10.57745/RWTKYM"" target=""_blank"">ri0.252+_bdgt_hflux_z.dat</a><br><a href=""https://doi.org/10.57745/MRXZUO"" target=""_blank"">ri0.252-_bdgt_rrr.dat</a><br><a href=""https://doi.org/10.57745/IUHMRW"" target=""_blank"">ri0.252+_bdgt_rrr.dat</a><br><a href=""https://doi.org/10.57745/VFDGPW"" target=""_blank"">ri0.252-_bdgt_rrz.dat</a><br><a href=""https://doi.org/10.57745/0BYHKO"" target=""_blank"">ri0.252+_bdgt_rrz.dat</a><br><a href=""https://doi.org/10.57745/IGTTLN"" target=""_blank"">ri0.252-_bdgt_rtt.dat</a><br><a href=""https://doi.org/10.57745/DTC02C"" target=""_blank"">ri0.252+_bdgt_rtt.dat</a><br><a href=""https://doi.org/10.57745/AQOJXS"" target=""_blank"">ri0.252-_bdgt_rzz.dat</a><br><a href=""https://doi.org/10.57745/BTQW8U"" target=""_blank"">ri0.252+_bdgt_rzz.dat</a><br><a href=""https://doi.org/10.57745/PMIHUU"" target=""_blank"">ri0.252-_bdgt_tempvar.dat</a><br><a href=""https://doi.org/10.57745/AKSNY3"" target=""_blank"">ri0.252+_bdgt_tempvar.dat</a><br><a href=""https://doi.org/10.57745/ATRZRN"" target=""_blank"">ri0.252-_bdgt_tke.dat</a><br><a href=""https://doi.org/10.57745/0EMGNH"" target=""_blank"">ri0.252+_bdgt_tke.dat</a><br><a href=""https://doi.org/10.57745/AV0EB5"" target=""_blank"">ri0.252-_phistats.dat</a><br><a href=""https://doi.org/10.57745/LFKTYH"" target=""_blank"">ri0.252+_phistats.dat</a><br><a href=""https://doi.org/10.57745/MJMOV0"" target=""_blank"">ri0.252-_vstats.dat</a><br><a href=""https://doi.org/10.57745/B2FPWB"" target=""_blank"">ri0.252+_vstats.dat</a><br><a href=""https://doi.org/10.57745/0OIXOO"" target=""_blank"">ri0.348_bdgt_dissiptempvar.dat</a><br><a href=""https://doi.org/10.57745/FHCYQU"" target=""_blank"">ri0.348_bdgt_dissiptke.dat</a><br><a href=""https://doi.org/10.57745/2Z5GLZ"" target=""_blank"">ri0.348_bdgt_hflux_r.dat</a><br><a href=""https://doi.org/10.57745/G4QAKL"" target=""_blank"">ri0.348_bdgt_hflux_z.dat</a><br><a href=""https://doi.org/10.57745/AHTEBE"" target=""_blank"">ri0.348_bdgt_rrr.dat</a><br><a href=""https://doi.org/10.57745/TKJJCV"" target=""_blank"">ri0.348_bdgt_rrz.dat</a><br><a href=""https://doi.org/10.57745/23MENI"" target=""_blank"">ri0.348_bdgt_rtt.dat</a><br><a href=""https://doi.org/10.57745/Q9Y4JX"" target=""_blank"">ri0.348_bdgt_rzz.dat</a><br><a href=""https://doi.org/10.57745/GM4QDJ"" target=""_blank"">ri0.348_bdgt_tempvar.dat</a><br><a href=""https://doi.org/10.57745/XN3010"" target=""_blank"">ri0.348_bdgt_tke.dat</a><br><a href=""https://doi.org/10.57745/L4HLJC"" target=""_blank"">ri0.348_phistats.dat</a><br><a href=""https://doi.org/10.57745/LZSAYO"" target=""_blank"">ri0.348_vstats.dat</a><br><a href=""https://doi.org/10.57745/0GWQDG"" target=""_blank"">ri0.964_bdgt_dissiptempvar.dat</a><br><a href=""https://doi.org/10.57745/NGHJUL"" target=""_blank"">ri0.964_bdgt_dissiptke.dat</a><br><a href=""https://doi.org/10.57745/BIATA3"" target=""_blank"">ri0.964_bdgt_hflux_r.dat</a><br><a href=""https://doi.org/10.57745/YVVJDL"" target=""_blank"">ri0.964_bdgt_hflux_z.dat</a><br><a href=""https://doi.org/10.57745/TTBWKC"" target=""_blank"">ri0.964_bdgt_rrr.dat</a><br><a href=""https://doi.org/10.57745/0RATDH"" target=""_blank"">ri0.964_bdgt_rrz.dat</a><br><a href=""https://doi.org/10.57745/2ETQ0O"" target=""_blank"">ri0.964_bdgt_rtt.dat</a><br><a href=""https://doi.org/10.57745/KNULXK"" target=""_blank"">ri0.964_bdgt_rzz.dat</a><br><a href=""https://doi.org/10.57745/T6L0UD"" target=""_blank"">ri0.964_bdgt_tempvar.dat</a><br><a href=""https://doi.org/10.57745/OJACKA"" target=""_blank"">ri0.964_bdgt_tke.dat</a><br><a href=""https://doi.org/10.57745/7XOLJL"" target=""_blank"">ri0.964_phistats.dat</a><br><a href=""https://doi.org/10.57745/PH1UXX"" target=""_blank"">ri0.964_vstats.dat</a>"‡‡‡‡‡‡‡‡
