source_dataset‡references‡liens.donnees‡inspire.file_identifier‡language‡name‡modified‡dcat.created‡dcat.accessRights‡title‡inspire.contact_individual_name‡publisher‡description‡keyword‡inspire.type‡donnees‡license‡license_url‡Language‡inspire.extend_bounding_box_westbound_longitude‡inspire.extend_bounding_box_eastbound_longitude‡inspire.extend_bounding_box_northbound_latitude‡inspire.extend_bounding_box_southbound_latitude‡dcat.temporal
https://doi.org/10.25666/DATAOSU-2017-11-24-03‡https://doi.org/10.25666/DATAOSU-2017-11-24-03‡https://doi.org/10.25666/DATAOSU-2017-11-24-03‡databfc://10.25666/DATAOSU-2017-11-24-03‡‡doi:10.25666/DATAOSU-2017-11-24-03‡2025-12-19T23:00:33Z‡2025-12-19T23:00:33Z‡‡Analyse pollinique - Couchey (F-21), La Platelle (Champs perdrix)‡‡Guillon, Sébastien‡"<a href=""https://doi.org/10.25666/DATAOSU-2017-11-24-03"" target=""_blank"">Lien vers les données</a><br>Natural site: soil section. Only one palynological sample. Differential conservation problem (disproportionate number of cichorioidae pollen)."‡UBFC; archaeology; archéologie; environmental sciences; palaeoenvironment; paleontology; palynologie; palynology; paléoenvironnement; paléontologie; pollen; sciences de l'environnement‡Dataset‡‡‡‡French‡‡‡‡‡
https://doi.org/10.25666/DATAOSU-2017-02-27-03‡https://doi.org/10.25666/DATAOSU-2017-02-27-03‡https://doi.org/10.25666/DATAOSU-2017-02-27-03‡databfc://10.25666/DATAOSU-2017-02-27-03‡‡doi:10.25666/DATAOSU-2017-02-27-03‡2024-06-20T15:24:50Z‡2024-06-20T15:24:50Z‡‡Analyse pollinique - Plancher-les-Mines (F-70), Les Fontenis‡‡Richard, Hervé‡"<a href=""https://doi.org/10.25666/DATAOSU-2017-02-27-03"" target=""_blank"">Lien vers les données</a><br>Archaelogical site, wet meadow (?). Only one palynological sample."‡UBFC; archaeology; archéologie; environmental sciences; palaeoenvironment; paleontology; palynologie; palynology; paléoenvironnement; paléontologie; pollen; sciences de l'environnement‡Dataset‡‡‡‡French‡‡‡‡‡
https://doi.org/10.25666/DATAOSU-2018-02-08‡https://doi.org/10.25666/DATAOSU-2018-02-08‡https://doi.org/10.25666/DATAOSU-2018-02-08‡databfc://10.25666/DATAOSU-2018-02-08‡‡doi:10.25666/DATAOSU-2018-02-08‡2025-08-27T22:00:11Z‡2025-08-27T22:00:11Z‡‡Référencement des longues séquences sans pluie hivernale dans le bassin méditerranéen (1957-2013)‡‡Raymond, Florian‡"<a href=""https://doi.org/10.25666/DATAOSU-2018-02-08"" target=""_blank"">Lien vers les données</a><br>The excel file contains the schedule of the longest dry sequences over the Mediterranean basin, detected during the season from September to April, between 1957 and 2013."‡UBFC; bassin méditerranéen; environmental sciences; geography, physical; géographie physique; mediterranean basin; ressources en eau; sciences de l'environnement; sécheresses hivernales; water resources; winter droughts‡Dataset‡‡‡‡French‡‡‡‡‡
https://doi.org/10.25666/DATAOSU-2017-03-23-04‡https://doi.org/10.25666/DATAOSU-2017-03-23-04‡https://doi.org/10.25666/DATAOSU-2017-03-23-04‡databfc://10.25666/DATAOSU-2017-03-23-04‡‡doi:10.25666/DATAOSU-2017-03-23-04‡2024-06-20T15:25:00Z‡2024-06-20T15:25:00Z‡‡Analyse pollinique - Ensisheim (F-68), Ratfeld‡‡Richard, Hervé‡"<a href=""https://doi.org/10.25666/DATAOSU-2017-03-23-04"" target=""_blank"">Lien vers les données</a><br>Archaeological excavations. 29 palynological samples. Almost sterile."‡UBFC; archaeology; archéologie; environmental sciences; palaeoenvironment; paleontology; palynologie; palynology; paléoenvironnement; paléontologie; pollen; sciences de l'environnement‡Dataset‡‡‡‡French‡‡‡‡‡
https://doi.org/10.25666/DATAOSU-2017-11-23-07‡https://doi.org/10.25666/DATAOSU-2017-11-23-07‡https://doi.org/10.25666/DATAOSU-2017-11-23-07‡databfc://10.25666/DATAOSU-2017-11-23-07‡‡doi:10.25666/DATAOSU-2017-11-23-07‡2024-06-20T15:25:29Z‡2024-06-20T15:25:29Z‡‡Analyse pollinique - Compiègne (F-60), Le Fond Pernant‡‡Richard, Hervé‡"<a href=""https://doi.org/10.25666/DATAOSU-2017-11-23-07"" target=""_blank"">Lien vers les données</a><br>Archaeological site: section. 19 palynological samples. Positive results overall."‡UBFC; archaeology; archéologie; environmental sciences; palaeoenvironment; paleontology; palynologie; palynology; paléoenvironnement; paléontologie; pollen; sciences de l'environnement‡Dataset‡‡‡‡French‡‡‡‡‡
https://doi.org/10.25666/DATAOSU-2017-08-24-02‡https://doi.org/10.25666/DATAOSU-2017-08-24-02‡https://doi.org/10.25666/DATAOSU-2017-08-24-02‡databfc://10.25666/DATAOSU-2017-08-24-02‡‡doi:10.25666/DATAOSU-2017-08-24-02‡2024-06-20T15:25:17Z‡2024-06-20T15:25:17Z‡‡Analyse pollinique - Leutenheim (F-67), Hexenberg‡‡Richard, Hervé‡"<a href=""https://doi.org/10.25666/DATAOSU-2017-08-24-02"" target=""_blank"">Lien vers les données</a><br>Archaeological excavation. 2 palynological samples. Poor."‡UBFC; archaeology; archéologie; environmental sciences; palaeoenvironment; paleontology; palynologie; palynology; paléoenvironnement; paléontologie; pollen; sciences de l'environnement‡Dataset‡‡‡‡French‡‡‡‡‡
https://doi.org/10.25666/DATAOSU-2016-12-19-04‡https://doi.org/10.25666/DATAOSU-2016-12-19-04‡https://doi.org/10.25666/DATAOSU-2016-12-19-04‡databfc://10.25666/DATAOSU-2016-12-19-04‡‡doi:10.25666/DATAOSU-2016-12-19-04‡2025-04-24T22:00:30Z‡2025-04-24T22:00:30Z‡‡Analyse pollinique - Andelot-en-Montagne (F-39), Marais (KTH)‡‡Richard, Hervé‡"<a href=""https://doi.org/10.25666/DATAOSU-2016-12-19-04"" target=""_blank"">Lien vers les données</a><br>Peat bog. 9 palynological samples. KTH testing (see : Sjörgen, P. 2007. Mires and Peat, International Mire Conservation Group and International Peat Society ; Gobet, 2014)"‡UBFC; archaeology; archéologie; environmental sciences; palaeoenvironment; paleontology; palynologie; palynology; paléoenvironnement; paléontologie; pollen; sciences de l'environnement‡Dataset‡‡‡‡French‡‡‡‡‡
https://doi.org/10.25666/DATAOSU-2021-09-24-03‡https://doi.org/10.25666/DATAOSU-2021-09-24-03‡https://doi.org/10.25666/DATAOSU-2021-09-24-03‡databfc://10.25666/DATAOSU-2021-09-24-03‡‡doi:10.25666/DATAOSU-2021-09-24-03‡2025-09-01T22:00:46Z‡2025-09-01T22:00:46Z‡‡Crystal structure of the two-dimensional coordination polymer poly[di-μ-bromido-bis­(μ-tetra­hydro­thiophene)­dicopper(I)]‡‡Knorr, Michael‡"<a href=""https://doi.org/10.25666/DATAOSU-2021-09-24-03"" target=""_blank"">Lien vers les données</a><br>The polymeric title compound, [Cu2Br2(C4H8S)2]n, CP1, represents an example of a two-dimensional coordination polymer resulting from reaction of CuBr with tetra­hydro­thio­phene (THT) in MeCN solution. The two-dimensional layers consist of two different types of rhomboid-shaped dinuclear Cu(μ2-Br)2Cu secondary building units (SBUs); one with a quite loose Cu...Cu separation of 3.3348 (10) Å and a second one with a much closer inter­metallic contact of 2.9044 (9) Å. These SBUs are inter­connected through bridging THT ligands, in which the S atom acts as a four-electron donor bridging each Cu(μ2-Br)2Cu unit in a μ2-bonding mode. In the crystal, the layers are linked by very weak C—H...·Br hydrogen bonds with H...Br distances of 2.95 Å, thus giving rise to a three-dimensional supra­molecular network."‡Cu2Br2 rhomboids; Cu2Br2 rhomboïdes; C—H...Br hydrogen bonding; UBFC; chimie inorganique; cristallographie; crystalline structure; crystallography; inorganic chemistry; liaison hydrogène C—H...Br; materials science, multidisciplinary; polymères de coordination à bi-dimensionnel; science des matériaux; structure cristalline; tetra­hydro­thio­phene; two-dimensional coordination polymers; tétrahydrothiophène‡Dataset‡‡‡‡English‡‡‡‡‡
https://doi.org/10.25666/DATAOSU-2017-12-22‡https://doi.org/10.25666/DATAOSU-2017-12-22‡https://doi.org/10.25666/DATAOSU-2017-12-22‡databfc://10.25666/DATAOSU-2017-12-22‡‡doi:10.25666/DATAOSU-2017-12-22‡2024-06-20T15:25:34Z‡2024-06-20T15:25:34Z‡‡Analyse pollinique - Vandières (F-54), Les Grandes Corvées‡‡Richard, Hervé‡"<a href=""https://doi.org/10.25666/DATAOSU-2017-12-22"" target=""_blank"">Lien vers les données</a><br>Archaeological excavation. 29 palynological samples in two series."‡UBFC; archaeology; archéologie; environmental sciences; palaeoenvironment; paleontology; palynologie; palynology; paléoenvironnement; paléontologie; pollen; sciences de l'environnement‡Dataset‡‡‡‡French‡‡‡‡‡
https://doi.org/10.25666/DATAOSU-2017-11-24‡https://doi.org/10.25666/DATAOSU-2017-11-24‡https://doi.org/10.25666/DATAOSU-2017-11-24‡databfc://10.25666/DATAOSU-2017-11-24‡‡doi:10.25666/DATAOSU-2017-11-24‡2025-12-19T23:00:32Z‡2025-12-19T23:00:32Z‡‡Analyse pollinique - Vosnes-Romanée (F-21), Romanée-Conti‡‡Guillon, Sébastien‡"<a href=""https://doi.org/10.25666/DATAOSU-2017-11-24"" target=""_blank"">Lien vers les données</a><br>Natural site: soil section. Only one palynological sample. Differential conservation problem (disproportionate number of cichorioidae pollen)."‡UBFC; archaeology; archéologie; environmental sciences; palaeoenvironment; paleontology; palynologie; palynology; paléoenvironnement; paléontologie; pollen; sciences de l'environnement‡Dataset‡‡‡‡French‡‡‡‡‡
