source_dataset‡references‡liens.donnees‡inspire.file_identifier‡language‡name‡modified‡dcat.created‡dcat.accessRights‡title‡inspire.contact_individual_name‡publisher‡description‡keyword‡inspire.type‡donnees‡license‡license_url‡Language‡inspire.extend_bounding_box_westbound_longitude‡inspire.extend_bounding_box_eastbound_longitude‡inspire.extend_bounding_box_northbound_latitude‡inspire.extend_bounding_box_southbound_latitude‡dcat.temporal
https://doi.org/10.57745/VWFP0H‡https://doi.org/10.57745/VWFP0H‡https://doi.org/10.57745/VWFP0H‡sorbonne-univ://10.57745/VWFP0H‡en‡doi:10.57745/VWFP0H‡2025-08-25T10:19:02Z‡2025-03-04T18:45:59Z‡‡Audio files for Acta Acustica article on violin evaluation via listening tests‡Fritz, Claudia‡Fritz, Claudia‡"<a href=""https://doi.org/10.57745/VWFP0H"" target=""_blank"">Lien vers les données</a><br>Audio files for Acta Acustica article on violin evaluation via listening tests: the stimuli were made to compare three methodologies for the evaluation of violins. There are thus three types of recordings of two violins (Bilbao violins 4 and 5): live recording (a short excerpt played by a real musician on these violins), bowing machine  (two open strings, G and D, played on these violins by a bowing machine) and hybrid synthesis (the convolution of a string signal by the measured radiativity of these violins). All the details are provided in the article."‡SU; acoustics; violin‡Audiovisual‡"<a href=""https://doi.org/10.57745/MOFE2V"" target=""_blank"">ReadMe.txt</a><br><a href=""https://doi.org/10.57745/490DX9"" target=""_blank"">Violin4_BowingMachine_D.wav</a><br><a href=""https://doi.org/10.57745/J8LBV0"" target=""_blank"">Violin4_BowingMachine_G.wav</a><br><a href=""https://doi.org/10.57745/V01BAE"" target=""_blank"">Violin4_HybridSynth.wav</a><br><a href=""https://doi.org/10.57745/WBKVAV"" target=""_blank"">Violin4_Live.wav</a><br><a href=""https://doi.org/10.57745/V0P5WO"" target=""_blank"">Violin5_BowingMachine_D.wav</a><br><a href=""https://doi.org/10.57745/PBUO8V"" target=""_blank"">Violin5_BowingMachine_G.wav</a><br><a href=""https://doi.org/10.57745/CUQIFL"" target=""_blank"">Violin5_HybridSynth.wav</a><br><a href=""https://doi.org/10.57745/KZK21R"" target=""_blank"">Violin5_Live.wav</a>"‡etalab 2.0‡https://spdx.org/licenses/etalab-2.0.html‡‡‡‡‡‡
https://doi.org/10.15454/NCNCHG‡https://doi.org/10.15454/NCNCHG‡https://doi.org/10.15454/NCNCHG‡inrae://10.15454/NCNCHG‡en‡doi:10.15454/NCNCHG‡2024-09-09T15:39:20Z‡2024-09-09T15:39:12Z‡"<a href=""http://www.gnu.org/licenses/old-licenses/gpl-2.0.html"">Licence GNU GPL version 2.0</a>"‡R functions to compute potential evaporation‡Delaigue, Olivier‡Lemaitre-Basset, Thibault‡"<a href=""https://doi.org/10.15454/NCNCHG"" target=""_blank"">Lien vers les données</a><br>Functions in R language to compute potential evaporation with six different formula: Pennman-Monteith, Pennman, Hamon, Hargreaves, Priestley-Taylor, Morton.  Another R function compute the Penman-Monteith potential evaporation including the effect of CO2 on stomatal resistance."‡Climate; SU; Water resources‡Other‡"<a href=""https://doi.org/10.15454/NCNCHG/JGH00M"" target=""_blank"">functions_PE_CO2.R</a><br><a href=""https://doi.org/10.15454/NCNCHG/HIPLY2"" target=""_blank"">functions_PE.R</a>"‡‡‡‡‡‡‡‡
https://doi.org/10.57745/TLRPA6‡https://doi.org/10.57745/TLRPA6‡https://doi.org/10.57745/TLRPA6‡sorbonne-univ://10.57745/TLRPA6‡en‡doi:10.57745/TLRPA6‡2025-10-30T11:37:58Z‡2025-10-30T11:37:27Z‡‡Raw datas Unprecedented in vivo activity of telacebec against Mycobacterium leprae‡Chauffour, Aurélie‡Chauffour, Aurélie‡"<a href=""https://doi.org/10.57745/TLRPA6"" target=""_blank"">Lien vers les données</a><br>Raw datas of the manuscript Unprecedented in vivo activity of telacebec against Mycobacterium leprae submitted in Nature Communications. The current multidrug therapy is effective against leprosy but remains long and difficult to observe for patients supporting the need of monthly -based treatment. In this work, we demonstrated the activity of telacebec."‡Anti leprosis; Leprosy; SU; Skin Diseases‡Dataset; Text‡"<a href=""https://doi.org/10.57745/1JNXPQ"" target=""_blank"">Chauffour_Nat Com 2024_README.txt</a><br><a href=""https://doi.org/10.57745/LANUNO"" target=""_blank"">Chauffour_Nat Com 2024_Unprecedented in vivo activity of telacebec.ods</a>"‡etalab 2.0‡https://spdx.org/licenses/etalab-2.0.html‡English‡‡‡‡‡
https://doi.org/10.57745/HAOPHF‡https://doi.org/10.57745/HAOPHF‡https://doi.org/10.57745/HAOPHF‡sorbonne-univ://10.57745/HAOPHF‡en‡doi:10.57745/HAOPHF‡2025-03-21T15:53:35Z‡2025-02-18T13:04:23Z‡‡Dataset of Wi-Fi packet captures including RSSI for different distances‡Fladenmuller-Bateman, Anne‡Fladenmuller-Bateman, Anne‡"<a href=""https://doi.org/10.57745/HAOPHF"" target=""_blank"">Lien vers les données</a><br><p>The folder contains a dataset of Wi-Fi packet captures using a passive sniffing technique as described in :</p>  <ul> <li>M. I. Syed, A. Fladenmuller, M. Dias de Amorim. Unity is strength: Improving Wi-Fi passive measurements through sniffer redundancy. Ad Hoc Networks, 2023, 151, pp.103287. <a href=""https://doi.org/10.1016/j.adhoc.2023.103287"">https://doi.org/10.1016/j.adhoc.2023.103287</a></li> <li>M. I. Syed. Wireless passive measurements: tool, redundancy, measurements, and analyses. Networking and Internet Architecture [cs.NI]. Sorbonne Université, 2023. English. <a href=""https://theses.hal.science/tel-04258062"">https://theses.hal.science/tel-04258062</a></li> <li>M. I. Syed, A. Fladenmuller, M. Dias de Amorim. PyPal: Wi-Fi Trace Synchronization and Merging Python Tool. [Technical Report] LIP6 UMR 7606, Sorbonne Université, France. 2022. <a href=""https://hal.science/hal-03618014"">https://hal.science/hal-03618014</a></li> </ul>   <b>Dataset</b>  <p>In the experiment, ten sniffers capture packets from a given single source node at multiple distances (1m, 10m, 20m, 30m, 40m, and 50m). Each folder contains the dataset for a specific distance. In each folder, you will find three files:</p> <ul> <li>The raw data in `pcap` format.</li> <li>The raw data in `csv` format.</li> <li> Synchronized data in `csv` format after using the PyPal tool (<a href=""https://hal.science/hal-03618014"">https://hal.science/hal-03618014</a>).</li> </ul>  <p>In the file name, `Sx` indicates the number of the sniffer (`S01` to `S10`).</p>  <p>Each file contains eight columns:</p>  <p>| Frame_number | Frame_time_epoch | RSSI_dBm | Channel | Frame_type | Frame_subtype | Retransmission | Source_MAC_address | Sequence_number |`  <p>Note that :</p> <ul> <li>`Frame_number`: number of the received frame in the trace captured by the sniffer.</li>   <li>`Sequence_number`: sequence number of the frame sent by our transmitter (Note that missing sequence numbers refers to frames that haven't been captured by the sniffer).</li> </ul>  <p>The `Source_MAC_address` is identical in each trace as it refers to the MAC address of our transmitter.</p>  <b>Devices</b>  <p>The devices in the experiment were composed of a Raspberry Pi 4 node and an external Alfa antenna (AlfaAWUS051NH), both for the source node and the sniffers.</p>"‡Received Signal Strength Indicator; SU; métrologie; réseau sans fil‡Dataset‡"<a href=""https://doi.org/10.57745/EVKTZB"" target=""_blank"">220211012-SU-Outdoors-Campus.zip</a>"‡etalab 2.0‡https://spdx.org/licenses/etalab-2.0.html‡English‡‡‡‡‡
https://doi.org/10.57745/TDCBGA‡https://doi.org/10.57745/TDCBGA‡https://doi.org/10.57745/TDCBGA‡inrae://10.57745/TDCBGA‡en‡doi:10.57745/TDCBGA‡2025-09-17T19:50:18Z‡2025-09-17T19:42:00Z‡‡Projections hydrologiques Explore2 du débit pour le modèle ORCHIDEE sous RCP 8.5‡Ducharne, Agnès‡Ducharne, Agnès‡"<a href=""https://doi.org/10.57745/TDCBGA"" target=""_blank"">Lien vers les données</a><br>Débit journalier simulé par le modèle hydrologique ORCHIDEE pour l'ensemble des projections climatiques Explore2 sous RCP 8.5. Ces fichiers résultent de la concaténation des simulations hydrologiques sous runs historiques (avant 2005) et des projections hydrologiques (post 2005), fichiers NetCDF disponibles au téléchargement sur le portail <a href='https://www.drias-eau.fr/commande' target='blank_'>https://www.drias-eau.fr/commande</a>.<br><br>  Ce dépôt regroupe un fichier NetCDF par couple GCM/RCM et correction de biais. Retrouvez davantage d'information sur la chaîne de modélisation du climat dans les métadonnées des fichiers NetCDF et le rapport <a href='https://doi.org/10.57745/PUR7ML' target='blank_'>https://doi.org/10.57745/PUR7ML </a>.<br><br>  La description des modèles hydrologiques utilisés est disponible dans les annexes du rapport <a href='https://doi.org/10.57745/S6PQXD' target='blank_'>https://doi.org/10.57745/S6PQXD</a>. Retrouvez le diagnostic des modèles hydrologiques résumé à l'échelle des régions hydrologiques dans les fiches téléchargeables ici : <a href='https://doi.org/10.57745/DMFUXW' target='blank_'>https://doi.org/10.57745/DMFUXW</a>.<br><br>  <b>Métadonnées supplémentaires</b> :<ul> <li>Description de l'ensemble des chaînes de modélisations : <a href='https://doi.org/10.57745/R6HG5X' target='blank_'>https://doi.org/10.57745/R6HG5X</a></li> <li>Description de l'ensemble des points de simulation : <a href='https://doi.org/10.57745/UTKWR5' target='blank_'>https://doi.org/10.57745/UTKWR5</a></li> <li>Liste des simulations des chaînes de projections jugées aberrantes / horsains : <a href='https://doi.org/10.57745/YZNENQ' target='blank_'>https://doi.org/10.57745/YZNENQ</a></li></ul>  <b>Décomposition des chaînes de caractère formant le nom des fichiers NetCDF, séparées par des ""_""</b> :<br> {1}:  Variable : Nom de la variable (avec Adjust si les données sont corrigées)<br> {2}:  Domain : Couverture spatiale des données<br> {3}:  GCM-Inst-Model : Identifiant du GCM forçeur = Institut-Modèle<br> {4}:  Experiment : Identifiant de l’expérience historique ou future via le scénario<br> {5}:  Member : Numéro du membre de l'ensemble<br> {6}:  RCM-Inst-Model : Identifiant du RCM = Institut-Modèle<br> {7}:  Version : Identifiant de l’expérience historique ou future via le scénario<br> {8}:  Bc-Inst-Method-Obs-Period : Identifiant de la méthode de correction de biais statistique = Institut-Méthode-Réanalyse-Période<br> {9}:  HYDRO-Inst-Model : Identifiant du HYDRO = Institut-Modèle<br> {10}: TimeFrequency : Pas de temps du jeu de données<br> {11}: Startyear-Endyear : Couverture temporelle des données sous forme YYYYMMDD-YYYYMMDD"‡Hydrologie; SU; climate change impacts; hydrological model; hydrological projection; hydrology‡Dataset‡"<a href=""https://doi.org/10.57745/FUPH9G"" target=""_blank"">debit_France_CNRM-CERFACS-CNRM-CM5_historical-rcp85_r1i1p1_CNRM-ALADIN63_v4_MF-ADAMONT-SAFRAN-1980-2011_IPSL-ORCHIDEE_day_19510801-21000731.nc</a><br><a href=""https://doi.org/10.57745/HJYHSE"" target=""_blank"">debit_France_CNRM-CERFACS-CNRM-CM5_historical-rcp85_r1i1p1_MOHC-HadREM3-GA7-05_v4_MF-ADAMONT-SAFRAN-1980-2011_IPSL-ORCHIDEE_day_19520801-21000731.nc</a><br><a href=""https://doi.org/10.57745/I5YTU3"" target=""_blank"">debit_France_ICHEC-EC-EARTH_historical-rcp85_r12i1p1_KNMI-RACMO22E_v3_MF-ADAMONT-SAFRAN-1980-2011_IPSL-ORCHIDEE_day_19500801-21000731.nc</a><br><a href=""https://doi.org/10.57745/CUBXHS"" target=""_blank"">debit_France_ICHEC-EC-EARTH_historical-rcp85_r12i1p1_MOHC-HadREM3-GA7-05_v3_MF-ADAMONT-SAFRAN-1980-2011_IPSL-ORCHIDEE_day_19520801-21000731.nc</a><br><a href=""https://doi.org/10.57745/1GBEEO"" target=""_blank"">debit_France_ICHEC-EC-EARTH_historical-rcp85_r12i1p1_SMHI-RCA4_v3_MF-ADAMONT-SAFRAN-1980-2011_IPSL-ORCHIDEE_day_19700801-21000731.nc</a><br><a href=""https://doi.org/10.57745/56EDGB"" target=""_blank"">debit_France_IPSL-IPSL-CM5A-MR_historical-rcp85_r1i1p1_DMI-HIRHAM5_v3_MF-ADAMONT-SAFRAN-1980-2011_IPSL-ORCHIDEE_day_19510801-21000731.nc</a><br><a href=""https://doi.org/10.57745/GZ5NWU"" target=""_blank"">debit_France_IPSL-IPSL-CM5A-MR_historical-rcp85_r1i1p1_SMHI-RCA4_v3_MF-ADAMONT-SAFRAN-1980-2011_IPSL-ORCHIDEE_day_19700801-21000731.nc</a><br><a href=""https://doi.org/10.57745/PXA6FA"" target=""_blank"">debit_France_MOHC-HadGEM2-ES_historical-rcp85_r1i1p1_CLMcom-CCLM4-8-17_v3_MF-ADAMONT-SAFRAN-1980-2011_IPSL-ORCHIDEE_day_19500801-20990731.nc</a><br><a href=""https://doi.org/10.57745/CDYRRC"" target=""_blank"">debit_France_MOHC-HadGEM2-ES_historical-rcp85_r1i1p1_CNRM-ALADIN63_v3_MF-ADAMONT-SAFRAN-1980-2011_IPSL-ORCHIDEE_day_19500801-20990731.nc</a><br><a href=""https://doi.org/10.57745/T9K6EY"" target=""_blank"">debit_France_MOHC-HadGEM2-ES_historical-rcp85_r1i1p1_ICTP-RegCM4-6_v3_MF-ADAMONT-SAFRAN-1980-2011_IPSL-ORCHIDEE_day_19710801-20990731.nc</a><br><a href=""https://doi.org/10.57745/QKDIQL"" target=""_blank"">debit_France_MOHC-HadGEM2-ES_historical-rcp85_r1i1p1_MOHC-HadREM3-GA7-05_v3_MF-ADAMONT-SAFRAN-1980-2011_IPSL-ORCHIDEE_day_19520801-20990731.nc</a><br><a href=""https://doi.org/10.57745/BJKQC4"" target=""_blank"">debit_France_MPI-M-MPI-ESM-LR_historical-rcp85_r1i1p1_CLMcom-CCLM4-8-17_v3_MF-ADAMONT-SAFRAN-1980-2011_IPSL-ORCHIDEE_day_19500801-21000731.nc</a><br><a href=""https://doi.org/10.57745/KGK7I0"" target=""_blank"">debit_France_MPI-M-MPI-ESM-LR_historical-rcp85_r1i1p1_ICTP-RegCM4-6_v3_MF-ADAMONT-SAFRAN-1980-2011_IPSL-ORCHIDEE_day_19700801-21000731.nc</a><br><a href=""https://doi.org/10.57745/8DG7S0"" target=""_blank"">debit_France_MPI-M-MPI-ESM-LR_historical-rcp85_r1i1p1_MPI-CSC-REMO2009_v3_MF-ADAMONT-SAFRAN-1980-2011_IPSL-ORCHIDEE_day_19700801-21000731.nc</a><br><a href=""https://doi.org/10.57745/7T8UKS"" target=""_blank"">debit_France_NCC-NorESM1-M_historical-rcp85_r1i1p1_DMI-HIRHAM5_v5_MF-ADAMONT-SAFRAN-1980-2011_IPSL-ORCHIDEE_day_19510801-21000731.nc</a><br><a href=""https://doi.org/10.57745/4Q3MXB"" target=""_blank"">debit_France_NCC-NorESM1-M_historical-rcp85_r1i1p1_GERICS-REMO2015_v3_MF-ADAMONT-SAFRAN-1980-2011_IPSL-ORCHIDEE_day_19500801-21000731.nc</a><br><a href=""https://doi.org/10.57745/0V1Y8X"" target=""_blank"">debit_France_NCC-NorESM1-M_historical-rcp85_r1i1p1_IPSL-WRF381P_v3_MF-ADAMONT-SAFRAN-1980-2011_IPSL-ORCHIDEE_day_19510801-21000731.nc</a><br><a href=""https://doi.org/10.57745/UYWQHM"" target=""_blank"">README.txt</a>"‡etalab 2.0‡https://spdx.org/licenses/etalab-2.0.html‡French‡‡‡‡‡Start Date: 1976-01-01 ; End Date: 2100-12-31
https://doi.org/10.57745/1BRHFC‡https://doi.org/10.57745/1BRHFC‡https://doi.org/10.57745/1BRHFC‡espace-generique://10.57745/1BRHFC‡en‡doi:10.57745/1BRHFC‡2023-07-07T13:57:27Z‡2023-07-03T13:00:43Z‡‡Données de réplication pour : Trait-environment associations diverge between native and alien breeding bird assemblages on the world's oceanic islands.‡BARNAGAUD, Jean-Yves‡RAULT, Charlotte‡"<a href=""https://doi.org/10.57745/1BRHFC"" target=""_blank"">Lien vers les données</a><br>This archive contains the material necessary to replicate the analyses performed in <em>Rault et al (2023) : <a href=""https://www.doi.org/10.1111/geb.13729"">Trait-environment associations diverge between native and alien breeding bird assemblages on the world's oceanic islands. Global Ecology and Biogeography.</a></em><br> <br> <b>Aim</b>: To investigate spatial variations in the ecological trait structure of breeding bird assemblages across the world’s oceanic islands. To test the hypothesis that native and naturalized alien bird species are filtered by different processes, leading to diverging associations between traits and insular environmental gradients.<br> <br> <b>Location</b>: Oceanic islands worldwide.<br> <br> <b>Time period</b>: Current.<br> <br> <b>Major taxa studied</b>: Terrestrial breeding  birds.<br> <br> <b>Methods</b>: We assessed the composition of breeding  terrestrial bird assemblages from the extent-of-occurrence maps of 3170 native and 169 naturalized alien species occurring on 4660 oceanic islands. We quantified the ecological trait structures of species assemblages with respect to diet, mobility, and body mass as the standardized distance between a mean pairwise trait distance index and its expectation from a null model. We used spatial generalized additive models to relate trait structure to proxies of environmental conditions and human impact on land for all species, native species only, and alien species only. <br> <br> <b>Content of the archive</b>: The archive encompasses the data and R script necessary to replicate the analyses described in the Materials and Methods of the associated publication. The data set encompasses data on extant terrestrial breeding birds living on oceanic islands worldwide extracted from Birdlife International's extent of occurrence geodatabase, and ecological traits associated with these species compiled from multiple sources.<br> The archive encompasses the data and R script necessary to replicate the analyses described in the Material and Methods of the associated publication. Data collection, compilation, origin and analytical pipeline are described in the article.<br> <br>"‡Aves; SU; biogeography; functional ecology; island‡Dataset‡"<a href=""https://doi.org/10.57745/QNGINV"" target=""_blank"">archive_Rault_et_al_Global_Ecology_Biogeography_2023.zip</a><br><a href=""https://doi.org/10.57745/IRTD16"" target=""_blank"">BL_islands_centroid.tab</a><br><a href=""https://doi.org/10.57745/IA8MMM"" target=""_blank"">env_data2.tab</a><br><a href=""https://doi.org/10.57745/TN7WSS"" target=""_blank"">Figure_1.R</a><br><a href=""https://doi.org/10.57745/AJ1IM5"" target=""_blank"">Figure_2.R</a><br><a href=""https://doi.org/10.57745/4L1ASO"" target=""_blank"">Figure_3.R</a><br><a href=""https://doi.org/10.57745/1NXBQ2"" target=""_blank"">Figure_4.R</a><br><a href=""https://doi.org/10.57745/7MQUQB"" target=""_blank"">Figure_5.R</a><br><a href=""https://doi.org/10.57745/OVDZVD"" target=""_blank"">join_islands_realm.tab</a><br><a href=""https://doi.org/10.57745/DEQAFG"" target=""_blank"">README.txt</a><br><a href=""https://doi.org/10.57745/EKJYPF"" target=""_blank"">rs_prop_islands.tab</a><br><a href=""https://doi.org/10.57745/ALUNDA"" target=""_blank"">ses_ocea_bodymass_extant2_intro.rds</a><br><a href=""https://doi.org/10.57745/HLY4DK"" target=""_blank"">ses_ocea_bodymass_extant2_native.rds</a><br><a href=""https://doi.org/10.57745/GR38S0"" target=""_blank"">ses_ocea_bodymass_extant2_only_intro.rds</a><br><a href=""https://doi.org/10.57745/EE13QW"" target=""_blank"">ses_ocea_diet_extant2_intro.rds</a><br><a href=""https://doi.org/10.57745/8P2I94"" target=""_blank"">ses_ocea_diet_extant2_native.rds</a><br><a href=""https://doi.org/10.57745/QCIHGP"" target=""_blank"">ses_ocea_diet_extant2_only_intro.rds</a><br><a href=""https://doi.org/10.57745/DG0GLL"" target=""_blank"">ses_ocea_mob_extant2_intro.rds</a><br><a href=""https://doi.org/10.57745/E8MEFU"" target=""_blank"">ses_ocea_mob_extant2_native.rds</a><br><a href=""https://doi.org/10.57745/0DQ30F"" target=""_blank"">ses_ocea_mob_extant2_only_intro.rds</a><br><a href=""https://doi.org/10.57745/AVA6KA"" target=""_blank"">taxons_presence3_islands.tab</a><br><a href=""https://doi.org/10.57745/FPYL2L"" target=""_blank"">trait_structures.R</a>"‡etalab 2.0‡https://spdx.org/licenses/etalab-2.0.html‡English‡‡‡‡‡
